date,sales
8/24/2017,72
8/24/2017,720
8/24/2017,168
8/24/2017,528
8/25/2017,4080
8/25/2017,3420
8/25/2017,60
8/25/2017,1104
8/25/2017,48
8/25/2017,936
8/25/2017,48
8/25/2017,612
8/25/2017,216
8/25/2017,48
8/25/2017,12840
8/25/2017,12
8/25/2017,24
8/25/2017,168
8/25/2017,72
8/25/2017,132
8/25/2017,24
8/25/2017,1200
8/25/2017,216
8/28/2017,84
8/28/2017,12
8/28/2017,84
8/28/2017,24
8/28/2017,36
8/28/2017,1920
8/28/2017,756
8/28/2017,1068
8/28/2017,1656
8/28/2017,264
8/28/2017,24
8/28/2017,24
8/28/2017,24
8/28/2017,48
8/28/2017,24
8/28/2017,24
8/28/2017,48
8/28/2017,48
8/28/2017,372
8/28/2017,216
8/29/2017,1380
8/29/2017,16
8/29/2017,660
8/29/2017,192
8/29/2017,36
8/29/2017,1080
8/29/2017,624
8/29/2017,396
8/29/2017,24
8/29/2017,12
8/29/2017,48
8/29/2017,72
8/29/2017,264
8/29/2017,192
8/29/2017,24
8/29/2017,12
8/29/2017,12
8/29/2017,72
8/29/2017,24
8/29/2017,48
8/29/2017,12
8/29/2017,192
8/29/2017,12
8/29/2017,336
8/30/2017,60
8/30/2017,168
8/30/2017,1668
8/30/2017,1092
8/30/2017,1044
8/30/2017,84
8/30/2017,120
8/30/2017,48
8/30/2017,36
8/30/2017,144
8/30/2017,72
8/30/2017,120
8/30/2017,36
8/30/2017,1272
8/30/2017,216
8/30/2017,432
8/31/2017,60
8/31/2017,120
8/31/2017,804
8/31/2017,2172
8/31/2017,1044
8/31/2017,420
8/31/2017,372
8/31/2017,3192
8/31/2017,360
8/31/2017,144
8/31/2017,120
8/31/2017,120
8/31/2017,48
8/31/2017,144
8/31/2017,168
8/31/2017,240
8/31/2017,288
8/31/2017,24
8/31/2017,12
8/31/2017,36
8/31/2017,24
8/31/2017,24
8/31/2017,72
8/31/2017,24
8/31/2017,48
8/31/2017,144
8/31/2017,504
9/1/2017,100
9/1/2017,24
9/1/2017,24
9/1/2017,24
9/1/2017,60
9/1/2017,1776
9/1/2017,1152
9/1/2017,1692
9/1/2017,480
9/1/2017,420
9/1/2017,48
9/1/2017,312
9/1/2017,96
9/1/2017,192
9/1/2017,48
9/1/2017,336
9/1/2017,12
9/1/2017,60
9/1/2017,24
9/1/2017,48
9/1/2017,96
9/1/2017,120
9/1/2017,648
9/5/2017,120
9/5/2017,48
9/5/2017,120
9/5/2017,48
9/5/2017,48
9/5/2017,288
9/5/2017,1044
9/5/2017,504
9/5/2017,204
9/5/2017,156
9/5/2017,108
9/5/2017,24
9/5/2017,120
9/5/2017,12
9/5/2017,912
9/5/2017,144
9/6/2017,300
9/6/2017,88
9/6/2017,24
9/6/2017,72
9/6/2017,900
9/6/2017,420
9/6/2017,636
9/6/2017,48
9/6/2017,24
9/6/2017,72
9/6/2017,24
9/6/2017,24
9/6/2017,12
9/6/2017,192
9/6/2017,72
9/6/2017,216
9/7/2017,360
9/7/2017,120
9/7/2017,16
9/7/2017,48
9/7/2017,732
9/7/2017,1032
9/7/2017,384
9/7/2017,1212
9/7/2017,216
9/7/2017,48
9/7/2017,24
9/7/2017,60
9/7/2017,324
9/7/2017,12
9/7/2017,24
9/7/2017,24
9/7/2017,96
9/7/2017,96
9/7/2017,144
9/7/2017,96
9/7/2017,12
9/7/2017,60
9/7/2017,72
9/7/2017,24
9/7/2017,384
9/7/2017,360
9/7/2017,240
9/8/2017,720
9/8/2017,600
9/8/2017,144
9/8/2017,1536
9/8/2017,108
9/8/2017,864
9/8/2017,336
9/8/2017,480
9/8/2017,288
9/8/2017,1704
9/8/2017,120
9/8/2017,216
9/8/2017,48
9/8/2017,96
9/8/2017,72
9/8/2017,156
9/8/2017,240
9/11/2017,120
9/11/2017,48
9/11/2017,360
9/11/2017,496
9/11/2017,48
9/11/2017,1596
9/11/2017,1524
9/11/2017,852
9/11/2017,1260
9/11/2017,72
9/11/2017,456
9/11/2017,48
9/11/2017,192
9/11/2017,324
9/11/2017,24
9/11/2017,120
9/11/2017,24
9/11/2017,48
9/11/2017,192
9/11/2017,48
9/11/2017,60
9/11/2017,48
9/11/2017,24
9/11/2017,48
9/11/2017,2184
9/11/2017,24
9/11/2017,840
9/13/2017,480
9/13/2017,128
9/13/2017,1536
9/13/2017,136
9/13/2017,288
9/13/2017,36
9/13/2017,540
9/13/2017,1488
9/13/2017,1356
9/13/2017,1824
9/13/2017,156
9/13/2017,24
9/13/2017,96
9/13/2017,168
9/13/2017,144
9/13/2017,144
9/13/2017,48
9/13/2017,120
9/13/2017,48
9/13/2017,24
9/13/2017,120
9/13/2017,48
9/13/2017,72
9/13/2017,144
9/13/2017,24
9/13/2017,24
9/13/2017,12
9/13/2017,72
9/13/2017,516
9/13/2017,120
9/13/2017,852
9/14/2017,60
9/14/2017,444
9/14/2017,744
9/14/2017,396
9/14/2017,372
9/14/2017,168
9/14/2017,936
9/14/2017,96
9/14/2017,72
9/14/2017,48
9/14/2017,24
9/14/2017,312
9/14/2017,96
9/14/2017,96
9/15/2017,136
9/15/2017,36
9/15/2017,60
9/15/2017,168
9/15/2017,36
9/15/2017,168
9/15/2017,1176
9/15/2017,492
9/15/2017,672
9/15/2017,48
9/15/2017,48
9/15/2017,48
9/15/2017,48
9/15/2017,72
9/15/2017,36
9/15/2017,48
9/15/2017,60
9/15/2017,288
9/15/2017,96
9/15/2017,312
9/18/2017,780
9/18/2017,424
9/18/2017,2112
9/18/2017,1860
9/18/2017,888
9/18/2017,1236
9/18/2017,24
9/18/2017,24
9/18/2017,252
9/18/2017,72
9/18/2017,12
9/18/2017,60
9/18/2017,48
9/18/2017,12
9/18/2017,72
9/18/2017,48
9/18/2017,48
9/18/2017,24
9/18/2017,96
9/18/2017,24
9/18/2017,132
9/18/2017,96
9/18/2017,24
9/18/2017,96
9/18/2017,192
9/18/2017,144
9/18/2017,432
9/19/2017,660
9/19/2017,900
9/19/2017,80
9/19/2017,240
9/19/2017,42
9/19/2017,792
9/19/2017,120
9/19/2017,300
9/19/2017,552
9/19/2017,216
9/19/2017,456
9/19/2017,24
9/20/2017,120
9/20/2017,208
9/20/2017,360
9/20/2017,48
9/20/2017,48
9/20/2017,24
9/20/2017,660
9/20/2017,1284
9/20/2017,576
9/20/2017,588
9/20/2017,72
9/20/2017,144
9/20/2017,228
9/20/2017,12
9/20/2017,24
9/20/2017,48
9/20/2017,120
9/20/2017,96
9/20/2017,24
9/20/2017,48
9/20/2017,60
9/20/2017,24
9/20/2017,72
9/20/2017,24
9/20/2017,192
9/20/2017,72
9/20/2017,408
9/21/2017,3120
9/21/2017,144
9/21/2017,2160
9/21/2017,432
9/21/2017,1920
9/21/2017,168
9/21/2017,48
9/21/2017,192
9/21/2017,192
9/21/2017,24
9/21/2017,528
9/21/2017,1248
9/21/2017,300
9/21/2017,180
9/21/2017,24
9/21/2017,24
9/21/2017,12
9/21/2017,48
9/21/2017,384
9/21/2017,12
9/21/2017,120
9/22/2017,112
9/22/2017,24
9/22/2017,48
9/22/2017,96
9/22/2017,191
9/22/2017,804
9/22/2017,552
9/22/2017,576
9/22/2017,888
9/22/2017,144
9/22/2017,48
9/22/2017,12
9/22/2017,12
9/22/2017,24
9/22/2017,48
9/22/2017,240
9/22/2017,264
9/25/2017,264
9/25/2017,352
9/25/2017,1404
9/25/2017,336
9/25/2017,888
9/25/2017,1207
9/25/2017,324
9/25/2017,24
9/25/2017,24
9/25/2017,288
9/25/2017,84
9/25/2017,24
9/25/2017,48
9/25/2017,48
9/25/2017,12
9/25/2017,24
9/25/2017,96
9/25/2017,264
9/25/2017,300
9/25/2017,264
9/26/2017,1320
9/26/2017,16
9/26/2017,120
9/26/2017,48
9/26/2017,192
9/26/2017,36
9/26/2017,1560
9/26/2017,972
9/26/2017,792
9/26/2017,96
9/26/2017,48
9/26/2017,60
9/26/2017,12
9/26/2017,264
9/26/2017,60
9/26/2017,36
9/26/2017,24
9/26/2017,24
9/26/2017,24
9/26/2017,504
9/26/2017,492
9/27/2017,300
9/27/2017,28
9/27/2017,840
9/27/2017,16
9/27/2017,144
9/27/2017,24
9/27/2017,12
9/27/2017,876
9/27/2017,144
9/27/2017,324
9/27/2017,60
9/27/2017,120
9/27/2017,48
9/27/2017,24
9/27/2017,24
9/27/2017,24
9/27/2017,1968
9/27/2017,48
9/27/2017,48
9/27/2017,12
9/27/2017,288
9/27/2017,48
9/27/2017,384
9/28/2017,60
9/28/2017,96
9/28/2017,60
9/28/2017,24
9/28/2017,48
9/28/2017,564
9/28/2017,432
9/28/2017,1380
9/28/2017,36
9/28/2017,48
9/28/2017,444
9/28/2017,12
9/28/2017,1632
9/28/2017,132
9/28/2017,156
9/28/2017,12
9/28/2017,96
9/28/2017,144
9/28/2017,48
9/28/2017,72
9/28/2017,24
9/28/2017,96
9/28/2017,36
9/28/2017,96
9/28/2017,24
9/28/2017,12
9/28/2017,264
9/28/2017,264
9/28/2017,408
9/29/2017,840
9/29/2017,600
9/29/2017,608
9/29/2017,144
9/29/2017,744
9/29/2017,492
9/29/2017,216
9/29/2017,48
9/29/2017,24
9/29/2017,24
9/29/2017,2304
9/29/2017,48
10/2/2017,360
10/2/2017,672
10/2/2017,60
10/2/2017,288
10/2/2017,150
10/2/2017,612
10/2/2017,288
10/2/2017,204
10/2/2017,24
10/2/2017,24
10/2/2017,132
10/2/2017,48
10/2/2017,48
10/2/2017,12
10/2/2017,456
10/2/2017,216
10/2/2017,216
10/2/2017,168
10/2/2017,312
10/2/2017,24
10/2/2017,24
10/2/2017,48
10/2/2017,48
10/2/2017,24
10/2/2017,12
10/2/2017,192
10/3/2017,300
10/3/2017,664
10/3/2017,60
10/3/2017,60
10/3/2017,216
10/3/2017,228
10/3/2017,1824
10/3/2017,1104
10/3/2017,1032
10/3/2017,648
10/3/2017,720
10/3/2017,624
10/3/2017,624
10/3/2017,240
10/3/2017,696
10/3/2017,12
10/3/2017,696
10/3/2017,48
10/3/2017,432
10/3/2017,48
10/3/2017,120
10/3/2017,24
10/3/2017,504
10/3/2017,624
10/3/2017,288
10/3/2017,240
10/3/2017,288
10/3/2017,24
10/3/2017,24
10/3/2017,24
10/3/2017,36
10/3/2017,576
10/3/2017,96
10/3/2017,252
10/4/2017,1440
10/4/2017,48
10/4/2017,600
10/4/2017,16
10/4/2017,336
10/4/2017,480
10/4/2017,528
10/4/2017,972
10/4/2017,144
10/4/2017,72
10/4/2017,24
10/4/2017,36
10/4/2017,36
10/4/2017,216
10/4/2017,72
10/4/2017,12
10/4/2017,24
10/4/2017,120
10/4/2017,768
10/4/2017,48
10/4/2017,24
10/4/2017,168
10/4/2017,24
10/4/2017,24
10/4/2017,24
10/4/2017,12
10/4/2017,48
10/4/2017,336
10/4/2017,108
10/4/2017,264
10/5/2017,780
10/5/2017,120
10/5/2017,444
10/5/2017,172
10/5/2017,192
10/5/2017,1752
10/5/2017,1308
10/5/2017,1044
10/5/2017,96
10/5/2017,564
10/5/2017,120
10/5/2017,4968
10/5/2017,228
10/5/2017,264
10/5/2017,72
10/5/2017,24
10/5/2017,144
10/5/2017,48
10/5/2017,12
10/5/2017,120
10/5/2017,24
10/5/2017,60
10/5/2017,912
10/5/2017,252
10/5/2017,432
10/6/2017,16
10/6/2017,120
10/6/2017,352
10/6/2017,768
10/6/2017,312
10/6/2017,1152
10/6/2017,72
10/6/2017,36
10/6/2017,48
10/6/2017,48
10/6/2017,24
10/6/2017,96
10/6/2017,72
10/6/2017,24
10/6/2017,24
10/6/2017,24
10/6/2017,288
10/6/2017,168
10/6/2017,348
10/6/2017,288
10/9/2017,48
10/9/2017,48
10/9/2017,900
10/9/2017,5617
10/9/2017,2544
10/9/2017,1944
10/9/2017,936
10/9/2017,48
10/9/2017,24
10/9/2017,432
10/9/2017,48
10/9/2017,120
10/9/2017,432
10/9/2017,48
10/9/2017,96
10/9/2017,192
10/9/2017,168
10/9/2017,456
10/9/2017,144
10/9/2017,144
10/9/2017,60
10/9/2017,24
10/9/2017,120
10/9/2017,24
10/9/2017,24
10/9/2017,528
10/10/2017,120
10/10/2017,16
10/10/2017,60
10/10/2017,50
10/10/2017,240
10/10/2017,804
10/10/2017,432
10/10/2017,24
10/10/2017,144
10/10/2017,24
10/10/2017,60
10/10/2017,120
10/10/2017,24
10/10/2017,36
10/10/2017,12
10/10/2017,24
10/10/2017,216
10/10/2017,72
10/11/2017,2640
10/11/2017,96
10/11/2017,840
10/11/2017,432
10/11/2017,18
10/11/2017,276
10/11/2017,708
10/11/2017,408
10/11/2017,192
10/11/2017,96
10/11/2017,204
10/11/2017,24
10/11/2017,2256
10/11/2017,144
10/11/2017,156
10/11/2017,48
10/11/2017,72
10/11/2017,96
10/11/2017,96
10/11/2017,360
10/11/2017,216
10/11/2017,120
10/11/2017,24
10/11/2017,24
10/11/2017,12
10/11/2017,504
10/11/2017,192
10/11/2017,168
10/12/2017,152
10/12/2017,96
10/12/2017,48
10/12/2017,48
10/12/2017,1920
10/12/2017,1368
10/12/2017,948
10/12/2017,600
10/12/2017,72
10/12/2017,72
10/12/2017,24
10/12/2017,96
10/12/2017,36
10/12/2017,132
10/12/2017,24
10/12/2017,24
10/12/2017,168
10/12/2017,72
10/12/2017,108
10/12/2017,24
10/12/2017,72
10/12/2017,528
10/12/2017,48
10/12/2017,552
10/13/2017,300
10/13/2017,60
10/13/2017,12
10/13/2017,852
10/13/2017,492
10/13/2017,72
10/13/2017,24
10/13/2017,36
10/13/2017,120
10/13/2017,12
10/13/2017,12
10/13/2017,192
10/13/2017,48
10/13/2017,12
10/13/2017,12
10/13/2017,96
10/13/2017,96
10/13/2017,168
10/16/2017,60
10/16/2017,56
10/16/2017,264
10/16/2017,1272
10/16/2017,1824
10/16/2017,276
10/16/2017,24
10/16/2017,48
10/16/2017,24
10/16/2017,12
10/16/2017,24
10/16/2017,24
10/16/2017,24
10/16/2017,96
10/16/2017,432
10/16/2017,120
10/16/2017,12
10/16/2017,144
10/16/2017,24
10/16/2017,12
10/16/2017,60
10/16/2017,144
10/16/2017,84
10/16/2017,336
10/17/2017,16
10/17/2017,16
10/17/2017,1656
10/17/2017,804
10/17/2017,48
10/17/2017,48
10/17/2017,24
10/17/2017,72
10/17/2017,120
10/17/2017,24
10/17/2017,24
10/17/2017,48
10/17/2017,24
10/17/2017,36
10/17/2017,72
10/17/2017,528
10/17/2017,96
10/17/2017,432
10/18/2017,1140
10/18/2017,660
10/18/2017,96
10/18/2017,48
10/18/2017,336
10/18/2017,1080
10/18/2017,792
10/18/2017,144
10/18/2017,144
10/18/2017,72
10/18/2017,24
10/18/2017,96
10/18/2017,48
10/18/2017,12
10/18/2017,3720
10/18/2017,24
10/18/2017,192
10/18/2017,96
10/18/2017,528
10/18/2017,120
10/19/2017,660
10/19/2017,32
10/19/2017,600
10/19/2017,96
10/19/2017,192
10/19/2017,12
10/19/2017,924
10/19/2017,2436
10/19/2017,1428
10/19/2017,5232
10/19/2017,144
10/19/2017,720
10/19/2017,48
10/19/2017,48
10/19/2017,432
10/19/2017,6
10/19/2017,192
10/19/2017,480
10/19/2017,156
10/19/2017,72
10/19/2017,48
10/19/2017,12
10/19/2017,48
10/19/2017,144
10/19/2017,144
10/19/2017,96
10/19/2017,72
10/19/2017,144
10/19/2017,72
10/19/2017,24
10/19/2017,384
10/19/2017,276
10/19/2017,528
10/20/2017,240
10/20/2017,144
10/20/2017,144
10/20/2017,696
10/20/2017,1308
10/20/2017,3492
10/20/2017,3312
10/20/2017,1632
10/20/2017,840
10/20/2017,36
10/20/2017,12
10/20/2017,24
10/20/2017,12
10/20/2017,240
10/20/2017,336
10/23/2017,180
10/23/2017,128
10/23/2017,60
10/23/2017,56
10/23/2017,6
10/23/2017,192
10/23/2017,1500
10/23/2017,840
10/23/2017,120
10/23/2017,24
10/23/2017,228
10/23/2017,48
10/23/2017,24
10/23/2017,84
10/23/2017,360
10/23/2017,168
10/23/2017,264
10/23/2017,264
10/23/2017,24
10/23/2017,12
10/23/2017,336
10/23/2017,960
10/23/2017,36
10/23/2017,240
10/24/2017,60
10/24/2017,228
10/24/2017,2100
10/24/2017,1404
10/24/2017,24
10/24/2017,96
10/24/2017,24
10/24/2017,96
10/24/2017,192
10/24/2017,12
10/24/2017,12
10/24/2017,24
10/24/2017,24
10/24/2017,24
10/24/2017,48
10/24/2017,96
10/24/2017,24
10/24/2017,24
10/24/2017,24
10/24/2017,12
10/24/2017,216
10/24/2017,12
10/24/2017,168
10/25/2017,660
10/25/2017,112
10/25/2017,600
10/25/2017,16
10/25/2017,960
10/25/2017,78
10/25/2017,672
10/25/2017,2328
10/25/2017,1392
10/25/2017,1440
10/25/2017,72
10/25/2017,288
10/25/2017,288
10/25/2017,24
10/25/2017,168
10/25/2017,3360
10/25/2017,300
10/25/2017,108
10/25/2017,12
10/25/2017,24
10/25/2017,120
10/25/2017,24
10/25/2017,24
10/25/2017,168
10/25/2017,192
10/25/2017,24
10/25/2017,48
10/25/2017,120
10/25/2017,36
10/25/2017,600
10/26/2017,120
10/26/2017,40
10/26/2017,60
10/26/2017,112
10/26/2017,6
10/26/2017,372
10/26/2017,1296
10/26/2017,1092
10/26/2017,4548
10/26/2017,24
10/26/2017,120
10/26/2017,6
10/26/2017,72
10/26/2017,24
10/26/2017,48
10/26/2017,12
10/26/2017,120
10/26/2017,24
10/26/2017,72
10/26/2017,24
10/26/2017,192
10/26/2017,36
10/26/2017,528
10/26/2017,312
10/26/2017,120
10/27/2017,264
10/27/2017,232
10/27/2017,96
10/27/2017,72
10/27/2017,96
10/27/2017,48
10/27/2017,156
10/27/2017,2160
10/27/2017,912
10/27/2017,24
10/27/2017,72
10/27/2017,24
10/27/2017,48
10/27/2017,48
10/27/2017,240
10/27/2017,36
10/27/2017,12
10/27/2017,24
10/27/2017,24
10/27/2017,12
10/27/2017,120
10/27/2017,2616
10/27/2017,108
10/27/2017,264
10/30/2017,720
10/30/2017,32
10/30/2017,540
10/30/2017,144
10/30/2017,12
10/30/2017,48
10/30/2017,1956
10/30/2017,1296
10/30/2017,24
10/30/2017,228
10/30/2017,72
10/30/2017,48
10/30/2017,96
10/30/2017,108
10/30/2017,24
10/30/2017,48
10/30/2017,72
10/30/2017,216
10/30/2017,288
10/30/2017,24
10/30/2017,168
10/30/2017,12
10/30/2017,72
10/30/2017,360
10/30/2017,48
10/30/2017,168
10/31/2017,720
10/31/2017,2268
10/31/2017,684
10/31/2017,504
10/31/2017,216
10/31/2017,24
10/31/2017,24
10/31/2017,24
10/31/2017,432
11/1/2017,2220
11/1/2017,88
11/1/2017,1080
11/1/2017,56
11/1/2017,192
11/1/2017,24
11/1/2017,4070
11/1/2017,3588
11/1/2017,1104
11/1/2017,24
11/1/2017,600
11/1/2017,144
11/1/2017,24
11/1/2017,96
11/1/2017,792
11/1/2017,264
11/1/2017,540
11/1/2017,72
11/1/2017,576
11/1/2017,2736
11/1/2017,372
11/1/2017,48
11/1/2017,120
11/1/2017,120
11/1/2017,72
11/1/2017,24
11/1/2017,96
11/1/2017,144
11/1/2017,12
11/1/2017,24
11/1/2017,552
11/1/2017,240
11/1/2017,384
11/2/2017,36
11/2/2017,48
11/2/2017,228
11/2/2017,12
11/3/2017,480
11/3/2017,72
11/3/2017,80
11/3/2017,60
11/3/2017,1836
11/3/2017,2616
11/3/2017,72
11/3/2017,72
11/3/2017,1608
11/3/2017,24
11/3/2017,12
11/3/2017,120
11/3/2017,36
11/3/2017,168
11/6/2017,324
11/6/2017,536
11/6/2017,360
11/6/2017,968
11/6/2017,144
11/6/2017,24
11/6/2017,900
11/6/2017,300
11/6/2017,1788
11/6/2017,2400
11/6/2017,1200
11/6/2017,288
11/6/2017,144
11/6/2017,456
11/6/2017,168
11/6/2017,96
11/6/2017,48
11/6/2017,36
11/6/2017,12
11/6/2017,144
11/6/2017,12
11/6/2017,24
11/6/2017,96
11/6/2017,384
11/6/2017,288
11/6/2017,60
11/6/2017,72
11/6/2017,96
11/6/2017,12
11/6/2017,192
11/6/2017,336
11/6/2017,888
11/7/2017,16
11/7/2017,48
11/7/2017,12
11/7/2017,12
11/7/2017,24
11/7/2017,36
11/7/2017,96
11/7/2017,48
11/8/2017,864
11/8/2017,64
11/8/2017,780
11/8/2017,64
11/8/2017,336
11/8/2017,1296
11/8/2017,24
11/8/2017,96
11/8/2017,48
11/8/2017,180
11/8/2017,24
11/8/2017,3336
11/8/2017,96
11/8/2017,108
11/8/2017,12
11/8/2017,72
11/8/2017,72
11/8/2017,48
11/8/2017,48
11/8/2017,144
11/8/2017,48
11/8/2017,96
11/8/2017,12
11/8/2017,24
11/8/2017,48
11/8/2017,12
11/8/2017,264
11/8/2017,108
11/8/2017,48
11/9/2017,780
11/9/2017,24
11/9/2017,180
11/9/2017,204
11/9/2017,24
11/9/2017,324
11/9/2017,240
11/9/2017,24
11/9/2017,36
11/9/2017,24
11/9/2017,48
11/9/2017,168
11/9/2017,1008
11/9/2017,180
11/9/2017,15
11/9/2017,312
11/9/2017,576
11/9/2017,120
11/9/2017,288
11/9/2017,432
11/9/2017,4
11/9/2017,816
11/9/2017,204
11/9/2017,10
11/10/2017,288
11/10/2017,32
11/10/2017,192
11/10/2017,96
11/10/2017,1404
11/10/2017,240
11/10/2017,12
11/10/2017,48
11/10/2017,12
11/10/2017,8
11/10/2017,24
11/10/2017,240
11/13/2017,276
11/13/2017,384
11/13/2017,24
11/13/2017,48
11/13/2017,24
11/13/2017,396
11/13/2017,120
11/13/2017,120
11/13/2017,48
11/13/2017,24
11/13/2017,24
11/13/2017,48
11/13/2017,48
11/13/2017,24
11/13/2017,384
11/13/2017,360
11/14/2017,144
11/14/2017,120
11/14/2017,48
11/14/2017,60
11/14/2017,150
11/14/2017,336
11/14/2017,8268
11/14/2017,1320
11/14/2017,192
11/14/2017,72
11/14/2017,24
11/14/2017,144
11/14/2017,24
11/14/2017,96
11/14/2017,216
11/14/2017,48
11/14/2017,240
11/14/2017,12
11/14/2017,48
11/14/2017,240
11/14/2017,264
11/14/2017,48
11/14/2017,120
11/14/2017,96
11/14/2017,456
11/14/2017,228
11/14/2017,1392
11/15/2017,4800
11/15/2017,176
11/15/2017,3600
11/15/2017,96
11/15/2017,1344
11/15/2017,12
11/15/2017,1068
11/15/2017,5808
11/15/2017,144
11/15/2017,48
11/15/2017,24
11/15/2017,312
11/15/2017,24
11/15/2017,120
11/15/2017,2136
11/15/2017,216
11/15/2017,120
11/15/2017,12
11/15/2017,168
11/15/2017,120
11/15/2017,24
11/15/2017,96
11/15/2017,96
11/15/2017,144
11/15/2017,48
11/15/2017,24
11/15/2017,24
11/15/2017,24
11/15/2017,48
11/15/2017,12
11/15/2017,264
11/15/2017,84
11/15/2017,24
11/16/2017,360
11/16/2017,660
11/16/2017,64
11/16/2017,96
11/16/2017,24
11/16/2017,1032
11/16/2017,180
11/16/2017,552
11/16/2017,168
11/17/2017,8
11/17/2017,2040
11/17/2017,96
11/17/2017,2496
11/17/2017,888
11/17/2017,264
11/17/2017,24
11/17/2017,24
11/17/2017,24
11/17/2017,48
11/17/2017,624
11/17/2017,36
11/17/2017,48
11/20/2017,900
11/20/2017,464
11/20/2017,368
11/20/2017,48
11/20/2017,30
11/20/2017,216
11/20/2017,1992
11/20/2017,5640
11/20/2017,1296
11/20/2017,192
11/20/2017,48
11/20/2017,60
11/20/2017,240
11/20/2017,24
11/20/2017,24
11/20/2017,48
11/20/2017,96
11/20/2017,48
11/20/2017,120
11/20/2017,24
11/20/2017,24
11/20/2017,1416
11/20/2017,60
11/20/2017,1464
11/21/2017,120
11/21/2017,16
11/21/2017,16
11/21/2017,24
11/21/2017,24
11/21/2017,48
11/21/2017,24
11/21/2017,384
11/21/2017,24
11/21/2017,264
11/21/2017,96
11/21/2017,180
11/21/2017,792
11/21/2017,624
11/21/2017,3048
11/21/2017,2136
11/21/2017,816
11/21/2017,48
11/22/2017,540
11/22/2017,72
11/22/2017,68
11/22/2017,288
11/22/2017,24
11/22/2017,936
11/22/2017,168
11/22/2017,168
11/22/2017,144
11/22/2017,144
11/22/2017,216
11/22/2017,12
11/22/2017,72
11/22/2017,96
11/22/2017,24
11/22/2017,24
11/22/2017,77
11/22/2017,14
11/22/2017,248
11/22/2017,1
11/22/2017,13
11/22/2017,19
11/22/2017,12
11/22/2017,22
11/22/2017,75
11/22/2017,24
11/22/2017,101
11/22/2017,12
11/22/2017,240
11/22/2017,96
11/22/2017,24
11/27/2017,540
11/27/2017,144
11/27/2017,60
11/27/2017,6
11/27/2017,372
11/27/2017,216
11/27/2017,120
11/27/2017,24
11/27/2017,48
11/27/2017,24
11/27/2017,480
11/27/2017,96
11/27/2017,4200
11/27/2017,36
11/27/2017,96
11/27/2017,48
11/27/2017,48
11/27/2017,84
11/27/2017,120
11/27/2017,24
11/27/2017,24
11/27/2017,144
11/27/2017,96
11/27/2017,1392
11/28/2017,1020
11/28/2017,660
11/28/2017,240
11/28/2017,684
11/28/2017,36
11/28/2017,48
11/28/2017,72
11/28/2017,492
11/28/2017,1080
11/29/2017,2100
11/29/2017,64
11/29/2017,1920
11/29/2017,320
11/29/2017,432
11/29/2017,18
11/29/2017,1692
11/29/2017,5016
11/29/2017,2472
11/29/2017,600
11/29/2017,552
11/29/2017,120
11/29/2017,360
11/29/2017,1104
11/29/2017,252
11/29/2017,24
11/29/2017,36
11/29/2017,48
11/29/2017,48
11/29/2017,24
11/29/2017,24
11/29/2017,384
11/29/2017,240
11/29/2017,528
11/29/2017,24
11/29/2017,456
11/29/2017,120
11/29/2017,24
11/30/2017,420
11/30/2017,16
11/30/2017,300
11/30/2017,32
11/30/2017,144
11/30/2017,12
11/30/2017,324
11/30/2017,96
11/30/2017,120
11/30/2017,24
11/30/2017,24
11/30/2017,132
11/30/2017,72
11/30/2017,696
11/30/2017,96
11/30/2017,36
11/30/2017,12
11/30/2017,48
11/30/2017,48
11/30/2017,96
11/30/2017,72
11/30/2017,24
11/30/2017,24
11/30/2017,168
11/30/2017,12
11/30/2017,24
11/30/2017,48
11/30/2017,36
11/30/2017,972
11/30/2017,192
11/30/2017,168
12/1/2017,360
12/1/2017,112
12/1/2017,24
12/1/2017,480
12/1/2017,1104
12/1/2017,24
12/1/2017,24
12/1/2017,36
12/1/2017,24
12/1/2017,504
12/4/2017,48
12/4/2017,60
12/4/2017,60
12/4/2017,24
12/4/2017,312
12/4/2017,24
12/4/2017,144
12/4/2017,96
12/4/2017,48
12/4/2017,24
12/4/2017,48
12/4/2017,72
12/4/2017,12
12/4/2017,168
12/4/2017,96
12/4/2017,312
12/5/2017,60
12/5/2017,48
12/5/2017,24
12/5/2017,28
12/5/2017,24
12/5/2017,672
12/5/2017,3552
12/5/2017,168
12/5/2017,24
12/5/2017,24
12/5/2017,492
12/5/2017,24
12/5/2017,192
12/5/2017,96
12/5/2017,24
12/5/2017,24
12/5/2017,24
12/5/2017,72
12/5/2017,120
12/5/2017,144
12/5/2017,72
12/5/2017,192
12/5/2017,60
12/5/2017,24
12/5/2017,24
12/5/2017,72
12/5/2017,432
12/5/2017,192
12/5/2017,1176
12/6/2017,3600
12/6/2017,112
12/6/2017,1680
12/6/2017,80
12/6/2017,288
12/6/2017,84
12/6/2017,672
12/6/2017,1109
12/6/2017,24
12/6/2017,3552
12/6/2017,12
12/6/2017,36
12/6/2017,132
12/6/2017,108
12/7/2017,60
12/7/2017,64
12/7/2017,240
12/7/2017,12
12/7/2017,5904
12/7/2017,360
12/7/2017,24
12/7/2017,240
12/7/2017,96
12/7/2017,960
12/7/2017,168
12/7/2017,24
12/7/2017,48
12/7/2017,12
12/7/2017,24
12/7/2017,24
12/7/2017,24
12/7/2017,24
12/7/2017,24
12/7/2017,600
